Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
2,0,2,506,2808,1000,996,26331,0,-34698946,-58466416,60
2,0,6,505,2819,1000,998,26331,0,-34698946,-58466416,60
2,0,7,507,2829,1000,1003,26331,0,-34698948,-58466416,60
2,0,5,506,2837,1000,1002,26331,0,-34698946,-58466416,60
2,0,5,506,2849,1000,1002,29955,0,-34698946,-58466416,60
2,0,3,506,2860,1000,1003,29955,0,-34698946,-58466416,60
2,0,2,506,2867,1000,999,29955,0,-34698946,-58466416,60
2,0,2,506,2875,1000,1000,29955,0,-34698946,-58466416,60
2,0,2,505,2882,1000,999,29955,0,-34698946,-58466416,60
2,0,2,506,2885,1000,1001,29955,0,-34698946,-58466416,60
2,0,2,507,2890,1000,998,29955,0,-34698946,-58466416,60
2,0,1,506,2895,1000,1000,29955,0,-34698946,-58466416,60
2,0,2,507,2899,1000,996,29955,0,-34698946,-58466416,60
2,0,2,506,2904,1000,988,29955,0,-34698946,-58466416,60
2,0,3,506,2910,1000,998,29955,0,-34698946,-58466416,60
2,0,11,505,2914,1000,1000,29955,0,-34698946,-58466416,60
2,0,10,507,2920,1000,1000,29955,0,-34698946,-58466416,60
2,0,4,506,2924,1000,1000,29955,0,-34698946,-58466416,60
2,0,4,508,2929,1000,1000,3722,0,-34698946,-58466415,60
2,0,4,508,2932,1000,1000,3722,0,-34698946,-58466415,60
2,0,4,509,2934,1000,1000,3722,0,-34698946,-58466415,60
2,0,4,508,2934,1000,1000,3722,0,-34698946,-58466415,60
2,0,4,508,2934,1000,1000,3722,0,-34698946,-58466415,60
2,0,4,508,2934,1000,1000,3722,0,-34698946,-58466415,60
