Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
3,10974,732,409,3548,862,1008,26039,0,-34698068,-58467451,60
3,11111,724,409,3604,869,983,25557,0,-34698073,-58467472,60
3,11189,727,411,3740,871,979,25196,0,-34698079,-58467494,60
3,11374,737,409,3900,873,995,24745,0,-34698088,-58467514,50
3,11549,745,411,4104,881,1005,24237,0,-34698098,-58467534,50
3,11509,742,409,4329,877,1021,23782,0,-34698109,-58467552,50
3,11522,737,409,4523,872,1007,23491,0,-34698119,-58467571,50
3,10773,731,409,4769,864,997,23236,0,-34698131,-58467587,50
3,11037,726,409,4913,867,979,22819,0,-34698144,-58467604,50
3,10946,741,410,5018,854,966,22366,0,-34698159,-58467619,50
3,11242,756,409,5087,852,975,22025,0,-34698173,-58467632,60
3,11514,768,410,5117,850,963,21665,0,-34698189,-58467644,60
3,11739,779,408,5133,858,975,21341,0,-34698206,-58467657,60
3,12033,790,409,5164,858,956,20836,0,-34698223,-58467666,60
3,11985,802,409,5238,867,973,20466,0,-34698241,-58467676,60
3,12474,817,409,5319,893,974,20000,0,-34698261,-58467682,60
3,12355,830,411,5425,923,1007,19668,0,-34698281,-58467689,60
3,12287,832,409,5520,964,1023,19359,0,-34698299,-58467694,60
3,12338,824,411,5604,1010,1034,19035,0,-34698321,-58467697,60
3,11288,806,409,5685,1063,1038,18710,0,-34698341,-58467699,60
3,10952,794,410,5699,1090,1030,18405,0,-34698363,-58467701,60
3,11003,782,409,5613,1109,1032,18406,0,-34698383,-58467702,60
3,11102,769,409,5404,1126,1029,18472,0,-34698403,-58467704,60
3,11009,760,409,5093,1145,1045,18643,0,-34698421,-58467707,60
3,10645,748,409,4765,1138,1038,18899,0,-34698441,-58467711,60
3,10587,729,412,4387,1132,1045,19272,0,-34698459,-58467717,60
3,10319,715,410,4086,1134,1037,19659,0,-34698476,-58467724,60
3,10038,703,412,3872,1126,1035,20001,0,-34698494,-58467732,60
3,9884,684,411,3656,1109,1030,20476,0,-34698509,-58467742,60
3,9425,676,411,3520,1126,1035,21087,0,-34698523,-58467756,60
3,9332,668,411,3374,1124,1034,21423,0,-34698538,-58467767,60
3,9377,649,411,3254,1119,1019,21796,0,-34698549,-58467781,60
3,9205,640,412,3145,1129,991,22239,0,-34698561,-58467794,60
3,9372,642,411,3086,1138,982,22665,0,-34698573,-58467809,60
3,9353,646,413,3078,1133,980,23076,0,-34698581,-58467824,60
3,9643,655,411,3145,1144,979,23803,0,-34698588,-58467842,60
3,10070,662,410,3262,1149,993,24188,0,-34698594,-58467859,60
3,10043,668,410,3491,1134,994,24569,0,-34698601,-58467877,60
3,10148,670,410,3690,1121,986,25171,0,-34698604,-58467896,60
3,10337,669,411,3963,1115,982,25715,0,-34698606,-58467916,60
3,10570,683,409,4189,1112,972,26283,0,-34698606,-58467936,60
3,10378,697,411,4431,1116,980,26847,0,-34698606,-58467956,60
3,10991,704,409,4616,1125,963,27289,0,-34698603,-58467976,60
3,10714,715,410,4805,1132,972,27584,0,-34698601,-58467996,60
3,10982,728,409,4938,1131,958,27871,0,-34698598,-58468017,60
3,11080,739,409,5047,1121,969,28270,0,-34698593,-58468037,60
3,10875,752,411,5168,1115,957,28721,0,-34698584,-58468057,60
3,11198,767,410,5266,1107,961,29138,0,-34698576,-58468077,60
3,11632,779,412,5341,1102,955,29538,0,-34698566,-58468097,60
3,11446,796,410,5422,1099,964,29878,0,-34698556,-58468117,60
3,11648,812,412,5496,1097,973,30192,0,-34698544,-58468136,60
3,11841,822,410,5571,1086,973,30448,0,-34698533,-58468156,60
3,12254,830,411,5630,1081,974,30718,0,-34698519,-58468174,60
3,12368,841,411,5686,1062,966,30949,0,-34698504,-58468192,60
3,12389,851,411,5737,1051,968,31179,0,-34698491,-58468211,60
3,12812,863,413,5794,1035,957,31414,0,-34698474,-58468229,60
3,12701,877,411,5842,1030,968,31610,0,-34698459,-58468246,60
3,12870,891,413,5888,1027,970,31724,0,-34698443,-58468262,60
3,12793,903,412,5932,1046,978,31875,0,-34698426,-58468279,60
3,13443,910,412,5977,1050,975,31885,0,-34698409,-58468297,60
3,13368,919,412,6014,1081,990,31974,0,-34698391,-58468314,60
3,13286,928,412,6052,1100,998,31991,0,-34698373,-58468332,60
3,13377,928,413,6097,1127,1006,32039,0,-34698356,-58468349,60
3,13698,925,412,6136,1143,1006,32147,0,-34698336,-58468367,60
3,13701,926,414,6174,1167,1007,32330,0,-34698318,-58468384,60
3,13904,922,413,6203,1179,1004,32457,0,-34698298,-58468399,60
3,13959,918,414,6222,1181,996,32770,0,-34698278,-58468412,60
3,13661,920,414,6243,1183,997,32993,0,-34698256,-58468426,60
3,13357,922,414,6262,1185,1006,33356,0,-34698234,-58468437,60
3,13280,921,415,6240,1185,1011,33704,0,-34698213,-58468447,60
3,13134,918,414,6172,1191,1017,34060,0,-34698189,-58468456,60
3,13342,912,415,6058,1197,1011,34488,0,-34698166,-58468461,60
3,13392,905,414,5934,1183,1005,34736,0,-34698143,-58468466,60
3,13386,902,415,5796,1187,1012,35117,0,-34698119,-58468469,60
3,13137,903,415,5710,1185,1008,35497,0,-34698098,-58468471,60
3,13152,896,415,5683,1172,1000,35867,0,-34698074,-58468469,60
3,13178,892,416,5681,1169,982,370,0,-34698051,-58468466,60
3,13283,899,415,5701,1172,979,688,0,-34698029,-58468461,60
3,13300,906,418,5730,1162,983,944,0,-34698008,-58468456,60
3,13309,912,416,5769,1165,979,1380,0,-34697986,-58468447,60
3,13294,919,417,5831,1149,977,1728,0,-34697964,-58468437,60
3,13410,926,416,5901,1148,980,2094,0,-34697943,-58468427,60
3,13593,936,416,5975,1147,980,2379,0,-34697923,-58468414,60
3,13571,943,416,6046,1131,980,2649,0,-34697903,-58468401,60
3,13614,948,415,6110,1124,979,2958,0,-34697883,-58468386,60
3,13729,957,417,6164,1126,976,3303,0,-34697863,-58468371,60
3,13642,964,415,6206,1127,982,3497,0,-34697844,-58468354,60
3,13812,971,417,6254,1121,985,3754,0,-34697824,-58468336,60
3,13904,979,416,6287,1121,987,3989,0,-34697806,-58468316,60
3,14035,982,416,6326,1124,989,4141,0,-34697789,-58468296,60
3,14074,986,416,6355,1128,980,4397,0,-34697771,-58468276,60
3,14084,992,416,6390,1115,980,4595,0,-34697754,-58468252,60
3,14261,998,416,6411,1130,983,4847,0,-34697739,-58468231,60
3,14278,1007,416,6436,1137,988,5020,0,-34697724,-58468207,60
3,14354,1012,417,6467,1126,991,5161,0,-34697708,-58468182,60
3,14559,1014,416,6498,1134,988,5433,0,-34697694,-58468157,60
3,14485,1019,416,6527,1142,986,5648,0,-34697681,-58468132,60
3,14468,1023,416,6561,1125,988,5787,0,-34697668,-58468106,60
3,14630,1028,416,6594,1125,995,6063,0,-34697656,-58468079,60
3,14644,1033,417,6626,1125,995,6254,0,-34697644,-58468051,60
3,14655,1032,416,6652,1109,996,6431,0,-34697634,-58468022,60
3,14855,1032,418,6682,1089,997,6694,0,-34697626,-58467994,60
3,14731,1032,416,6715,1069,989,6886,0,-34697616,-58467964,60
3,14749,1036,418,6741,1054,989,7031,0,-3.469761440906575E7,-5.846795955424816E7,70
