Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
3,12376,863,475,6002,1016,1029,19196,0,-34698304,-58467681,70
3,11677,856,473,6060,1055,1040,18795,0,-34698326,-58467682,70
3,11459,839,473,6075,1089,1040,18656,0,-34698348,-58467686,70
3,11554,823,473,5971,1122,1038,18543,0,-34698369,-58467687,70
3,11426,812,474,5794,1139,1032,18574,0,-34698391,-58467691,70
3,11150,797,475,5491,1148,1040,18713,0,-34698411,-58467694,70
3,11001,785,474,5121,1149,1043,19021,0,-34698431,-58467699,70
3,10727,773,476,4799,1142,1047,19353,0,-34698451,-58467706,70
3,10522,752,475,4490,1135,1053,19663,0,-34698469,-58467712,70
3,10445,737,475,4250,1129,1046,20134,0,-34698488,-58467722,70
3,9847,719,475,4078,1111,1042,20529,0,-34698504,-58467734,70
3,9726,699,475,3934,1119,1048,21033,0,-34698519,-58467746,70
3,9722,689,476,3779,1129,1038,21453,0,-34698533,-58467759,70
3,9244,670,475,3648,1133,1060,21721,0,-34698548,-58467772,70
3,9321,655,477,3510,1145,1036,22210,0,-34698559,-58467786,70
3,9290,642,476,3386,1146,1032,22605,0,-34698569,-58467802,70
3,9277,628,475,3328,1143,1002,22911,0,-34698579,-58467817,70
3,9694,634,475,3337,1140,994,23570,0,-34698588,-58467834,80
3,9910,648,475,3446,1132,983,24121,0,-34698593,-58467851,80
3,9960,658,475,3612,1121,967,24788,0,-34698598,-58467869,80
3,10016,665,474,3873,1128,966,25483,0,-34698599,-58467887,80
3,10382,682,475,4162,1122,969,25810,0,-34698603,-58467907,80
3,10369,694,474,4387,1120,977,26398,0,-34698603,-58467927,80
3,10632,701,474,4630,1140,977,26831,0,-34698603,-58467947,80
3,10478,711,474,4851,1140,968,27246,0,-34698601,-58467969,80
3,10905,718,474,5003,1144,976,27657,0,-34698598,-58467989,80
3,11074,730,475,5140,1144,960,28041,0,-34698593,-58468011,70
3,11123,741,474,5268,1148,968,28446,0,-34698588,-58468031,70
3,11467,753,475,5354,1131,963,28798,0,-34698581,-58468051,70
3,11864,768,474,5452,1119,966,29459,0,-34698569,-58468071,70
3,11648,778,474,5544,1102,961,29815,0,-34698559,-58468089,70
3,11578,790,474,5617,1087,957,30201,0,-34698548,-58468109,70
3,11714,807,474,5696,1072,962,30551,0,-34698536,-58468127,70
3,12057,821,475,5768,1057,965,30904,0,-34698523,-58468144,70
3,12096,833,474,5820,1047,962,31245,0,-34698508,-58468162,70
3,12192,845,475,5877,1036,962,31399,0,-34698493,-58468179,70
3,12711,860,474,5926,1029,967,31528,0,-34698478,-58468197,70
3,12663,874,475,5964,1020,966,31651,0,-34698463,-58468214,70
3,12956,883,474,5995,1014,971,31783,0,-34698446,-58468231,70
3,12815,896,474,6034,1024,971,31906,0,-34698429,-58468247,70
3,13550,908,475,6070,1043,976,31937,0,-34698413,-58468266,70
3,13531,914,474,6111,1072,975,31932,0,-34698396,-58468282,70
3,13294,924,475,6157,1103,985,31975,0,-34698378,-58468301,70
3,13434,934,474,6199,1122,989,31997,0,-34698361,-58468317,70
3,13761,936,476,6229,1153,993,32056,0,-34698343,-58468336,70
3,13733,938,475,6265,1176,990,32177,0,-34698324,-58468352,70
3,13834,944,476,6302,1177,995,32344,0,-34698304,-58468369,70
3,13863,944,477,6324,1190,1009,32657,0,-34698284,-58468384,70
3,13847,946,476,6342,1192,1003,32963,0,-34698263,-58468397,70
3,14067,941,478,6371,1191,1011,33190,0,-34698243,-58468411,70
3,13863,937,476,6379,1188,994,33585,0,-34698219,-58468421,70
3,14360,938,477,6395,1194,1002,33957,0,-34698198,-58468431,80
3,13853,938,476,6415,1172,995,34279,0,-34698174,-58468437,70
3,13863,939,476,6430,1172,991,34701,0,-34698151,-58468442,70
3,14154,939,477,6452,1167,992,34950,0,-34698128,-58468447,70
3,13917,945,476,6473,1163,996,35339,0,-34698104,-58468449,70
3,14194,947,478,6487,1164,1011,35694,0,-34698079,-58468449,70
3,14018,945,477,6513,1188,1002,70,0,-34698056,-58468447,80
3,13786,941,477,6530,1189,996,286,0,-34698031,-58468446,80
3,13924,940,477,6534,1180,979,529,0,-34698008,-58468441,80
3,13654,945,477,6549,1178,979,869,0,-34697984,-58468436,80
3,13723,954,478,6558,1178,979,1186,0,-34697961,-58468427,80
3,13943,962,477,6563,1173,984,1569,0,-34697939,-58468417,80
3,13950,967,479,6576,1172,988,2001,0,-34697918,-58468406,80
3,14084,974,477,6592,1153,988,2242,0,-34697896,-58468392,80
3,14251,977,478,6592,1157,990,2491,0,-34697874,-58468379,80
3,14021,980,477,6615,1143,983,2775,0,-34697853,-58468364,80
3,14197,986,478,6637,1120,982,3126,0,-34697833,-58468349,80
3,14443,991,479,6654,1127,985,3496,0,-34697814,-58468331,80
3,14187,999,477,6678,1131,981,3715,0,-34697794,-58468311,80
3,14302,1003,479,6699,1127,986,3794,0,-34697774,-58468292,80
3,14357,1010,477,6711,1128,982,4098,0,-34697756,-58468272,80
3,14634,1017,478,6724,1137,991,4320,0,-34697739,-58468251,80
3,14673,1020,477,6741,1138,991,4486,0,-34697721,-58468229,80
3,14605,1024,477,6758,1166,991,4745,0,-34697704,-58468206,80
3,14641,1027,478,6782,1165,986,4852,0,-34697689,-58468182,80
3,14800,1030,477,6806,1163,986,5110,0,-34697673,-58468157,80
3,14763,1037,479,6829,1155,989,5324,0,-34697659,-58468132,80
3,14789,1042,478,6853,1140,993,5555,0,-34697644,-58468106,80
3,14727,1044,479,6874,1140,991,5812,0,-34697633,-58468079,80
3,14932,1047,479,6890,1127,991,6123,0,-34697621,-58468051,80
3,15011,1051,479,6913,1095,991,6554,0,-3.4697589979669884E7,-5.846796977328581E7,80
