Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
3,12463,848,448,5667,888,970,20086,0,-34698254,-58467672,80
3,12453,859,447,5740,913,994,19750,0,-34698274,-58467679,80
3,12573,868,447,5815,957,1015,19463,0,-34698296,-58467684,80
3,12547,867,447,5885,1000,1043,19137,0,-34698318,-58467689,80
3,11976,854,449,5942,1036,1054,18846,0,-34698339,-58467691,80
3,11465,836,446,5978,1090,1052,18717,0,-34698361,-58467694,80
3,11284,815,448,5949,1117,1040,18522,0,-34698383,-58467696,80
3,11102,797,447,5804,1130,1042,18520,0,-34698403,-58467699,80
3,11019,786,447,5551,1144,1039,18693,0,-34698423,-58467702,80
3,10913,770,447,5259,1135,1032,18902,0,-34698443,-58467706,80
3,10451,753,448,4909,1121,1037,19204,0,-34698461,-58467712,80
3,10202,748,449,4598,1128,1029,19691,0,-34698479,-58467721,70
3,10141,733,448,4372,1134,1051,20063,0,-34698498,-58467729,70
3,9771,717,449,4191,1138,1051,20469,0,-34698514,-58467739,70
3,9789,704,448,4030,1149,1060,20908,0,-34698531,-58467752,70
3,9655,678,449,3901,1159,1045,21139,0,-34698546,-58467764,70
3,9161,657,449,3765,1158,1018,21502,0,-34698559,-58467777,60
3,9273,651,448,3622,1143,1001,22060,0,-34698571,-58467791,60
3,9526,649,450,3526,1148,987,22691,0,-34698581,-58467807,60
3,9951,653,448,3495,1148,972,23345,0,-34698589,-58467822,70
3,10145,662,450,3558,1133,970,23834,0,-34698596,-58467841,70
3,10063,673,448,3700,1129,977,24456,0,-34698601,-58467859,70
3,9988,685,448,3961,1128,969,25057,0,-34698606,-58467877,70
3,10080,690,448,4269,1114,985,25413,0,-34698609,-58467897,70
3,10440,702,448,4509,1110,972,26109,0,-34698611,-58467917,70
3,10364,710,450,4744,1130,988,26540,0,-34698611,-58467937,60
3,10940,713,448,4937,1138,976,26841,0,-34698611,-58467959,60
3,10877,723,450,5078,1148,981,27277,0,-34698608,-58467981,60
3,11055,728,448,5205,1148,978,27583,0,-34698606,-58468001,60
3,11227,736,448,5315,1154,972,27982,0,-34698601,-58468022,60
3,11191,745,448,5396,1140,967,28299,0,-34698594,-58468042,60
3,11596,755,448,5492,1124,964,28880,0,-34698586,-58468062,60
3,11783,768,449,5572,1111,957,29400,0,-34698576,-58468082,60
3,11430,782,448,5646,1104,962,29813,0,-34698564,-58468101,60
3,11529,797,450,5722,1090,961,30174,0,-34698553,-58468119,60
3,11639,812,449,5784,1076,968,30532,0,-34698541,-58468137,60
3,12116,823,450,5828,1069,968,30843,0,-34698526,-58468156,60
3,12195,835,449,5870,1059,962,31088,0,-34698513,-58468174,60
3,12350,846,449,5915,1044,962,31278,0,-34698498,-58468192,60
3,12568,860,450,5945,1038,965,31495,0,-34698483,-58468209,60
3,12458,875,450,5987,1032,971,31647,0,-34698466,-58468226,60
3,12867,884,451,6030,1024,971,31752,0,-34698449,-58468242,60
3,12911,894,450,6070,1033,972,31896,0,-34698433,-58468259,60
3,13120,906,452,6099,1043,975,31954,0,-34698416,-58468277,60
3,13212,915,451,6133,1072,980,31992,0,-34698398,-58468294,60
3,13617,923,451,6165,1096,980,32057,0,-34698381,-58468311,60
3,13333,930,452,6203,1124,989,32092,0,-34698363,-58468329,60
3,13513,936,451,6245,1157,1000,32146,0,-34698344,-58468346,60
3,13614,939,453,6276,1171,1002,32287,0,-34698326,-58468362,60
3,13879,936,451,6311,1177,1004,32413,0,-34698306,-58468379,60
3,13755,935,453,6344,1184,1013,32734,0,-34698286,-58468394,60
3,13565,936,452,6362,1187,1012,32994,0,-34698264,-58468407,60
3,13428,927,452,6376,1175,1013,33300,0,-34698244,-58468419,60
3,13471,921,452,6388,1183,1003,33741,0,-34698221,-58468427,60
3,13380,922,451,6356,1178,1002,33999,0,-34698199,-58468437,60
3,13764,918,454,6320,1177,995,34396,0,-34698176,-58468444,60
3,13755,918,452,6256,1179,992,34726,0,-34698153,-58468449,60
3,13802,923,453,6219,1190,999,35068,0,-34698131,-58468452,60
3,13748,924,453,6203,1183,1009,35413,0,-34698108,-58468454,60
3,13885,922,453,6219,1179,999,35764,0,-34698084,-58468454,60
3,13937,918,453,6265,1180,994,102,0,-34698061,-58468452,60
3,13882,920,453,6322,1179,982,427,0,-34698038,-58468449,60
3,13950,925,455,6363,1155,983,785,0,-34698014,-58468444,60
3,13745,931,452,6404,1162,982,1236,0,-34697993,-58468436,60
3,13590,938,453,6434,1146,980,1516,0,-34697969,-58468427,60
3,13623,944,452,6454,1146,983,1823,0,-34697948,-58468417,60
3,13793,951,452,6471,1140,984,2145,0,-34697926,-58468406,60
3,13774,958,452,6472,1137,982,2478,0,-34697904,-58468392,60
3,14002,961,453,6485,1133,981,2679,0,-34697883,-58468379,60
3,13963,969,454,6488,1144,979,3009,0,-34697863,-58468364,60
3,13959,977,453,6501,1131,982,3153,0,-34697843,-58468347,60
3,14204,983,454,6510,1125,983,3456,0,-34697823,-58468331,60
3,14181,990,453,6537,1122,979,3716,0,-34697804,-58468312,60
3,14224,996,452,6560,1124,984,3879,0,-34697784,-58468292,60
3,14333,1003,452,6586,1125,983,4154,0,-34697766,-58468272,60
3,14285,1009,453,6613,1127,987,4377,0,-34697749,-58468251,60
3,14727,1013,454,6637,1139,986,4556,0,-34697731,-58468229,60
3,14506,1019,453,6657,1165,988,4748,0,-34697714,-58468206,60
3,14594,1024,454,6676,1150,986,4880,0,-34697698,-58468182,60
3,14738,1027,453,6698,1158,991,5150,0,-34697683,-58468157,60
3,14742,1033,453,6722,1155,986,5368,0,-34697668,-58468132,60
3,14691,1036,453,6752,1143,993,5554,0,-34697654,-58468106,60
3,14767,1039,453,6775,1114,985,5831,0,-34697641,-58468079,60
3,14749,1044,454,6801,1108,998,6151,0,-34697631,-58468052,60
3,14877,1047,453,6826,1086,993,6302,0,-34697619,-58468024,60
3,15064,1048,454,6862,1047,988,6730,0,-3.4697599E7,-5.8467966E7,60
