Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude
3,12526,855,484,6015,970,1012,19388,0,-34698288,-58467682,70
3,12252,857,485,6063,1018,1028,19073,0,-34698308,-58467686,70
3,11166,845,484,6101,1059,1036,18771,0,-34698329,-58467689,70
3,11342,829,486,6086,1098,1036,18627,0,-34698351,-58467691,70
3,11596,818,484,5983,1120,1034,18511,0,-34698373,-58467692,70
3,11204,804,484,5758,1133,1025,18574,0,-34698394,-58467696,70
3,10984,791,484,5444,1145,1032,18761,0,-34698414,-58467699,70
3,10997,786,485,5123,1148,1054,19018,0,-34698433,-58467704,70
3,10801,773,486,4757,1142,1057,19379,0,-34698451,-58467711,80
3,10693,743,485,4450,1147,1048,19755,0,-34698469,-58467719,80
3,10422,724,486,4228,1135,1031,20118,0,-34698488,-58467729,70
3,9808,715,485,4016,1125,1031,20517,0,-34698504,-58467741,70
3,9666,700,485,3845,1125,1026,21024,0,-34698519,-58467752,70
3,9564,690,485,3717,1126,1012,21504,0,-34698533,-58467766,70
3,9344,684,485,3574,1140,1015,21878,0,-34698546,-58467781,70
3,9522,679,486,3446,1153,1018,22429,0,-34698558,-58467796,70
3,9445,675,485,3370,1148,1010,22716,0,-34698569,-58467812,70
3,9394,665,487,3341,1141,997,23103,0,-34698579,-58467827,70
3,9680,666,485,3406,1145,975,23658,0,-34698588,-58467846,70
3,9840,675,485,3529,1139,983,24080,0,-34698594,-58467864,70
3,10001,684,485,3781,1128,970,24947,0,-34698598,-58467882,70
3,10166,690,484,4004,1130,986,25478,0,-34698601,-58467902,70
3,10452,700,485,4238,1134,975,25790,0,-34698604,-58467922,70
3,10587,707,485,4492,1138,982,26196,0,-34698606,-58467942,70
3,10853,710,486,4728,1136,971,26670,0,-34698604,-58467962,70
3,10716,722,484,4905,1143,970,27332,0,-34698601,-58467984,70
3,11154,732,484,5071,1151,979,27631,0,-34698598,-58468006,60
3,11223,742,484,5199,1151,971,27938,0,-34698594,-58468026,60
3,11376,750,484,5294,1145,974,28369,0,-34698588,-58468047,60
3,11500,759,485,5394,1134,971,28849,0,-34698579,-58468067,60
3,11727,771,483,5485,1122,964,29408,0,-34698569,-58468087,60
3,11695,779,484,5560,1105,963,29766,0,-34698558,-58468106,60
3,11641,794,483,5647,1095,958,30148,0,-34698546,-58468126,60
3,11869,810,483,5714,1073,958,30529,0,-34698534,-58468144,60
3,12195,821,483,5763,1061,967,30876,0,-34698521,-58468161,60
3,12502,839,483,5816,1056,965,31224,0,-34698506,-58468179,60
3,12300,850,484,5869,1055,971,31380,0,-34698491,-58468196,60
3,12507,857,484,5916,1047,969,31503,0,-34698476,-58468214,60
3,12618,873,485,5965,1043,966,31705,0,-34698459,-58468231,60
3,13029,882,484,6016,1032,973,31761,0,-34698443,-58468247,60
3,12768,892,485,6061,1039,966,31934,0,-34698426,-58468264,60
3,13239,905,485,6094,1046,975,32011,0,-34698409,-58468281,60
3,13471,914,485,6137,1067,983,32115,0,-34698391,-58468297,60
3,13204,923,486,6172,1093,983,32213,0,-34698373,-58468314,60
3,13377,928,485,6207,1118,989,32217,0,-34698354,-58468331,60
3,13608,932,486,6244,1142,989,32267,0,-34698336,-58468347,60
3,13664,938,485,6276,1154,995,32400,0,-34698318,-58468364,60
3,13802,940,485,6303,1170,991,32560,0,-34698298,-58468379,60
3,13812,941,485,6328,1178,1004,32846,0,-34698278,-58468394,60
3,13901,946,485,6347,1187,1007,33086,0,-34698256,-58468407,60
3,14157,943,486,6364,1187,1016,33371,0,-34698234,-58468419,60
3,13683,935,485,6393,1194,1002,33715,0,-34698213,-58468429,60
3,14224,933,486,6408,1187,993,33976,0,-34698189,-58468439,60
3,13934,932,485,6427,1184,992,34409,0,-34698166,-58468446,60
3,13866,937,485,6442,1181,991,34727,0,-34698143,-58468451,60
3,14044,941,485,6449,1185,1009,35101,0,-34698119,-58468454,60
3,13898,942,485,6452,1179,1009,35451,0,-34698096,-58468456,60
3,14044,937,486,6463,1177,1011,35783,0,-34698073,-58468456,60
3,13844,931,485,6476,1180,994,148,0,-34698048,-58468454,70
3,13789,931,486,6478,1182,990,427,0,-34698024,-58468451,70
3,13850,934,485,6490,1162,977,776,0,-34698001,-58468446,70
3,13630,939,485,6505,1161,977,1169,0,-34697979,-58468437,70
3,13748,949,485,6511,1149,970,1452,0,-34697956,-58468429,70
3,13872,959,485,6525,1154,979,1797,0,-34697934,-58468419,70
3,13818,968,486,6548,1138,984,2103,0,-34697913,-58468407,70
3,13911,976,485,6551,1144,989,2459,0,-34697891,-58468394,70
3,14081,979,486,6551,1160,992,2647,0,-34697869,-58468381,70
3,13963,982,485,6563,1163,983,2896,0,-34697849,-58468366,70
3,14224,987,485,6571,1157,986,3109,0,-34697829,-58468349,70
3,14323,992,485,6586,1157,978,3440,0,-34697809,-58468331,70
3,14251,999,485,6613,1152,980,3638,0,-34697789,-58468312,70
3,14343,1006,485,6636,1133,988,3872,0,-34697771,-58468294,70
3,14275,1014,484,6659,1137,992,4235,0,-34697754,-58468272,70
3,14723,1016,486,6679,1124,993,4463,0,-34697736,-58468251,70
3,14430,1017,485,6696,1128,990,4723,0,-34697721,-58468227,70
3,14548,1022,485,6714,1140,996,4912,0,-34697704,-58468204,70
3,14587,1025,485,6733,1134,987,5095,0,-34697689,-58468179,70
3,14723,1024,485,6749,1125,987,5292,0,-34697674,-58468154,70
3,14644,1031,486,6770,1128,983,5544,0,-34697661,-58468129,70
3,14785,1038,486,6789,1120,991,5694,0,-34697648,-58468102,70
3,14720,1040,487,6804,1100,986,5912,0,-34697634,-58468076,70
3,14873,1045,486,6822,1094,993,6179,0,-34697623,-58468047,70
3,15011,1052,486,6852,1074,990,6498,0,-3.4697591691959076E7,-5.846796905701973E7,70
